Current residence,Total Population,,State of birth,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,
,,,Alabama,,Alaska,,Arizona,,Arkansas,,,California,,Colorado,,Connecticut,,Delaware,,District of Columbia ,,,Florida,,Georgia,,Hawaii,,Idaho,,Illinois,,,Indiana,,Iowa,,Kansas,,Kentucky,,Louisiana,,,Maine,,Maryland,,Massachusetts,,Michigan,,Minnesota,,,Mississippi,,Missouri,,Montana,,Nebraska,,Nevada,,,New Hampshire,,New Jersey,,New Mexico,,New York,,North Carolina,,,North Dakota,,Ohio,,Oklahoma,,Oregon,,Pennsylvania,,,Rhode Island,,South Carolina,,South Dakota,,Tennessee,,Texas,,,Utah,,Vermont,,Virginia,,Washington,,West Virginia,,,Wisconsin,,Wyoming,,Puerto Rico,,American Samoa,,Guam,,,Northern Marianas Islands,,U.S. Virgin Islands,,Other U.S. Island Areas3,,Foreign Country4,,,
,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,"3,337,177",*****,262,+/- 436,215,+/- 323,687,+/- 503,271,+/- 288,Puerto Rico,"3,554","+/- 1,497",359,+/- 308,"6,154","+/- 1,914",155,+/- 244,0,+/- 262,Puerto Rico,"7,860","+/- 1,898",842,+/- 992,510,+/- 515,0,+/- 262,"10,755","+/- 2,126",Puerto Rico,827,+/- 650,"1,330","+/- 1,510",95,+/- 166,73,+/- 107,40,+/- 63,Puerto Rico,91,+/- 157,111,+/- 182,"5,596","+/- 1,774",733,+/- 488,60,+/- 102,Puerto Rico,0,+/- 262,149,+/- 202,0,+/- 262,273,+/- 325,50,+/- 85,Puerto Rico,266,+/- 254,"22,375","+/- 3,878",0,+/- 262,"83,270","+/- 5,446","1,535",+/- 755,Puerto Rico,0,+/- 262,"2,517","+/- 1,093",159,+/- 186,318,+/- 300,"8,075","+/- 2,296",Puerto Rico,0,+/- 262,279,+/- 245,136,+/- 222,434,+/- 604,"2,597","+/- 1,085",Puerto Rico,0,+/- 262,0,+/- 262,"1,853","+/- 1,073",584,+/- 388,146,+/- 182,Puerto Rico,499,+/- 342,98,+/- 160,"3,070,349","+/- 10,293",0,+/- 262,0,+/- 262,Puerto Rico,0,+/- 262,871,+/- 708,0,+/- 262,"99,764","+/- 7,426",,
Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,
"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,,"*****The estimate is controlled to official population estimate and is assumed to represent the entire population for that state. The estimate effectively has no sampling error, and the margin of error can be treated as zero. ",,,,,,,,,,
1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia.,,,,,,,,,,
2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico.,,,,,,,,,,
"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,,"3Other U.S. Island Areas includes Johnston Atoll, Midway Islands, Navassa Island, Wake Island, Baker Island, Howland Island, Jarvis Island, Kingman Reef, and Palmyra Atoll.",,,,,,,,,,
4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,,4Foreign Country also includes Born at Sea.,,,,,,,,,,
MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,,MOE - Margin of error based on 90% confidence interval.,,,,,,,,,,
N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,,N/A - Not Applicable.,,,,,,,,,,
For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,,For more information on place of birth flows see https://www.census.gov/topics/population/migration/guidance/state-of-residence-by-place-of-birth-flows-acs-prcs.html,,,,,,,,,,
"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,,"Source: U.S. Census Bureau, 2017 American Community Survey. For more information on the ACS, see https://census.gov/acs",,,,,,,,,,
